GEOID,bias_base,best_model,best_bias,imp_share_pct
47001,87.46656,MMU_2ac_nb8_w3_iter3,66.11664,24.40923708443547
47005,2846.046354999999,CSB_field_modal,1451.967315,48.98300540856789
47013,565.573885,Baseline,565.573885,-7.549825254042622
47019,1114.80407,Baseline,1114.80407,-6.982235900878976
47025,2071.765195,Baseline,2071.765195,-5.592708830114305
47035,4384.4682649999995,Baseline,4384.4682649999995,-0.22825515878149957
47053,59184.53930999999,CSB_field_modal,37780.354929999994,36.16516176275023
47057,1293.51481,CSB_field_modal,1179.4261749999998,8.820048608488687
47059,5444.241655,CSB_field_modal,5207.613374999999,4.346395604660214
47063,3562.121515,CSB_field_modal,3450.034435,3.1466383032696705
47081,4438.828025,CSB_field_modal,3935.803815,11.332365371375246
47091,1429.119825,Baseline,1429.119825,-9.259197352468329
47097,29982.26557499999,CSB_field_modal,18736.853025000004,37.506880598698686
47107,1906.1889199999996,CSB_field_modal,1302.5412150000004,31.667779550413048
47117,5777.147099999999,CSB_field_modal,4517.501819999999,21.803932948150145
47121,229.25370499999983,CSB_field_modal,58.230304999999845,74.60005935345738
47127,1177.38102,MMU_35ac_nb4_w3_iter3,1084.197515,7.914473175387181
47135,3224.293445,MMU_35ac_nb8_w3_iter3,2452.36994,23.940857684558555
47141,638.4417550000001,Baseline,638.4417550000001,-21.597099331324262
47145,187.72937,MMU_2ac_nb8_w3_iter3,175.479015,6.5255399301665005
47155,749.623615,MMU_25ac_nb4_w3_iter3,639.53809,14.68543983903174
47159,5218.568025,CSB_field_modal,4752.8728949999995,8.923810665474663
47165,9007.25567,CSB_field_modal,6962.762099999999,22.698296183703196
47183,45504.67500999999,CSB_field_modal,26972.49965999999,40.72587123394997
47185,2160.86008,Baseline,2160.86008,-0.3808027681274104
48001,4067.73378,MMU_35ac_nb4_w3_iter3,2643.738595,35.00708900866173
48003,21403.61643,MMU_35ac_nb4_w3_iter3,16100.38526,24.77726690414252
48005,287.59253,MMU_5ac_nb8_w3_iter3,249.118195,13.378071746161142
48023,74019.18279500002,MMU_35ac_nb4_w3_iter3,64779.162945,12.483277308789985
48029,23998.81687,MMU_35ac_nb4_w3_iter3,11921.434,50.32490949625717
48039,16382.432315000002,MMU_35ac_nb4_w3_iter3,11893.834029999998,27.398851395773352
48043,104.66874,MMU_15ac_nb4_w3_iter3,101.777605,2.762176176000594
48053,3053.53474,MMU_35ac_nb4_w9_iter3,1063.98907,65.15549484136538
48057,18955.918445000007,MMU_35ac_nb4_w9_iter3,14365.463250000004,24.216474703238795
48063,199.79003,MMU_15ac_nb4_w3_iter3,84.11664,57.897478667979584
48067,828.53027,MMU_15ac_nb4_w3_iter3,433.334355,47.698428085192354
48083,59204.978045,MMU_35ac_nb4_w3_iter3,29019.304695,50.9850258318764
48091,4639.489405,MMU_35ac_nb4_w3_iter3,2707.09925,41.65092289934867
48105,320.69359000000003,MMU_35ac_nb4_w3_iter3,189.702935,40.84604715672677
48125,28609.612905,MMU_35ac_nb4_w3_iter3,17586.604730000003,38.52903641724402
48157,6859.417800000008,MMU_1ac_nb8_w3_iter3,6369.978769999996,7.135285300743919
48173,77214.95193,MMU_35ac_nb4_w3_iter3,71896.59790000001,6.887725624463772
48187,19128.269355,MMU_35ac_nb4_w3_iter3,7982.9439299999985,58.266250951169766
48199,1373.603295,MMU_35ac_nb4_w3_iter3,730.881745,46.79091498539249
48213,7404.54827,MMU_35ac_nb4_w9_iter3,5332.938845000001,27.9775261023452
48223,4046.991625000001,MMU_15ac_nb8_w9_iter3,2031.412255,49.804386980909555
48227,141653.87097000002,MMU_35ac_nb4_w3_iter3,134468.65556,5.072374909911017
48241,718.45255,MMU_2ac_nb8_w3_iter3,627.2706000000001,12.691436616099418
48245,18790.946475,MMU_35ac_nb4_w3_iter3,10671.749815000005,43.208023985391065
48267,3015.37465,MMU_35ac_nb4_w3_iter3,1899.174145,37.016975817582065
48289,5552.512490000001,MMU_35ac_nb4_w3_iter3,3665.71331,33.98099839303559
48301,6.894245000000001,MMU_1ac_nb8_w3_iter3,3.55832,48.38709677419355
48315,15.56765,MMU_15ac_nb4_w3_iter3,0.44479,97.14285714285712
48319,6247.077450000001,MMU_35ac_nb4_w9_iter3,3820.525605,38.84299281418386
48323,4059.382305,MMU_35ac_nb4_w3_iter3,2626.04653,35.309208823089655
48339,1005.538075,MMU_15ac_nb4_w3_iter3,743.5567649999999,26.05384286417996
48345,41386.660485,MMU_35ac_nb4_w3_iter3,29263.68664,29.291983704251276
48347,554.92379,MMU_1ac_nb8_w3_iter1,524.900465,5.41035103216606
48349,24447.624875000005,MMU_35ac_nb4_w3_iter3,9475.548684999996,61.24143456287389
48373,365.718485,MMU_15ac_nb4_w3_iter3,186.023325,49.13483112564027
48383,37321.98992,MMU_35ac_nb4_w3_iter3,33265.50512,10.868886703777328
48387,16977.052349999998,MMU_35ac_nb4_w3_iter3,9534.38128,43.83959545250504
48391,10419.938145,MMU_35ac_nb4_w3_iter3,6330.316490000008,39.24804157270736
48401,1329.839805,MMU_15ac_nb4_w9_iter3,1268,4.650169499175128
48403,7.777605,Baseline,7.777605,-2.85942780586054
48431,5320.800375000001,MMU_35ac_nb4_w3_iter3,3711.77255,30.24033437826542
48449,1405.996815,MMU_35ac_nb4_w9_iter3,905.83046,35.57379004446749
48459,593.04665,MMU_2ac_nb8_w3_iter3,541.228615,8.737598467169487
48465,46.010885,MMU_15ac_nb4_w9_iter3,33.77916,26.584415839860505
48469,33626.013895000004,MMU_35ac_nb4_w9_iter3,27622.460870000006,17.853894439425932
48473,5075.4054399999995,CSB_field_modal,4291.463064999999,15.445906425950486
48475,173.03886,MMU_25ac_nb4_w3_iter3,23.367025000000005,86.49608244067258
48479,1045.70129,MMU_35ac_nb4_w3_iter3,161.90356,84.51722671203743
49029,3133.8680299999996,MMU_5ac_nb8_w9_iter3,1430.44542,54.355275770817954
49035,3544.268085,MMU_15ac_nb4_w9_iter3,2879.5876550000003,18.753672523053513
49043,3441.10921,Baseline,3441.10921,-3.0827971019263187
49047,12594.890245,CSB_field_modal,9184.462919999998,27.07786458364649
49057,11793.511225000002,MMU_35ac_nb4_w3_iter3,2423.230585000001,79.45284878465021
50009,1341.1957650000002,MMU_25ac_nb4_w3_iter3,546.13364,59.2800951022985
51001,17699.46881,MMU_35ac_nb4_w3_iter3,16628.192095000002,6.052592461954214
51005,598.71536,MMU_35ac_nb4_w9_iter3,294.701395,50.77771263459818
51007,4522.739955,MMU_15ac_nb4_w3_iter3,4116.8690799999995,8.9740042327947709
51015,8683.624010000001,Baseline,8683.624010000001,-9.542603054274784
51021,1007.15076,MMU_2ac_nb8_w3_iter3,958.446255,4.835870351723705
51029,996.199025,Baseline,996.199025,-5.692710349721535
51031,4010.8576,CSB_field_modal,3855.477235,3.873993556889161
51035,2810.5508299999997,CSB_field_modal,2754.729685,1.986128285037987
51037,6972.951139999999,CSB_field_modal,6773.462825,2.860887893730453
51053,8089.969714999997,CSB_field_modal,6882.385515000002,14.926931033634864
51061,4222.055220000001,Baseline,4222.055220000001,-15.370443449576625
51067,4945.872675,CSB_field_modal,3482.9583650000013,29.57848707660067
51081,4435.343140000001,CSB_field_modal,3682.543675,16.972744638648187
51085,20528.65483,CSB_field_modal,17910.620890000002,12.75307106909936
51091,536.15239,MMU_1ac_nb8_w3_iter1,483.66717,9.78923548209866
51099,4001.02709,MMU_25ac_nb4_w3_iter3,1317.654685,67.06708914085358
51101,8348.198559999999,MMU_35ac_nb8_w3_iter3,7365.657450000001,11.769498568323447
51109,2312.9259550000006,MMU_2ac_nb8_w3_iter3,957.2060350000004,58.614929590342214
51111,3942.02283,Baseline,3942.02283,-5.019635692977465
51119,4844.87684,MMU_35ac_nb8_w3_iter3,4071.609425,15.960517481389685
51127,2764.20665,MMU_35ac_nb4_w3_iter3,2480.6530250000005,10.258047277326371
51133,11295.96752,CSB_field_modal,10806.034075,4.337241977126379
51147,1525.26912,CSB_field_modal,1319.77614,13.472571974708291
51155,3051.6728650000005,MMU_35ac_nb4_w3_iter3,1115.324905,63.45201617801848
51159,8274.34814,MMU_25ac_nb4_w3_iter3,7911.3995,4.386431823498302
51175,22648.931769999996,MMU_15ac_nb4_w3_iter3,19801.608585,12.571556194855352
51179,2485.44588,MMU_35ac_nb4_w3_iter3,821.2410100000002,66.95800071092273
51185,3112.1851650000003,CSB_field_modal,3060.505345,1.6605637923217904
51191,3797.039205,CSB_field_modal,3653.372035,3.7836630659703783
51195,94.83512500000002,MMU_1ac_nb8_w3_iter3,57.679640000000006,39.179033085051564
51199,459.91908,MMU_25ac_nb4_w9_iter3,40.91446,91.10398724923525
53049,1493.54899,CSB_field_modal,1492.881805,0.04467111587682168
53053,1538.7337500000003,MMU_15ac_nb4_w9_iter3,236.74977999999984,84.61398666273487
53073,3517.5355949999994,CSB_field_modal,1146.8048949999993,67.39748997479585
53075,26991.75349500004,Baseline,26991.75349500004,-3.7791189823550697
54011,659.780715,CSB_field_modal,658.0015549999999,0.26965929126922267
54019,316.82892000000004,Baseline,316.82892000000004,-10.565433862540075
54021,154.149295,Baseline,154.149295,-7.596002952851648
54025,1559.27552,CSB_field_modal,1534.3672799999997,1.5974239113303237
54031,2329.2448999999997,CSB_field_modal,1594.8966099999998,31.52731127585596
54043,43.00311,MMU_15ac_nb4_w3_iter3,39,9.30888486902459
54045,1.1119750000000002,MMU_15ac_nb4_w3_iter3,0,100
54059,26.909795000000003,MMU_15ac_nb4_w3_iter3,0,100
54063,2428.03445,CSB_field_modal,2326.62233,4.1767166853831075
54065,179.35138500000002,MMU_1ac_nb8_w3_iter3,120.21468,32.97253879583926
54083,1008.828785,CSB_field_modal,992.8163450000002,1.5872306815670294
54087,247.47278,MMU_15ac_nb4_w3_iter3,232.777605,5.93809751520955
54093,479.68423,MMU_5ac_nb8_w9_iter3,141.33594000000002,70.53562924092793
54103,243.75117,Baseline,243.75117,-0.1824770728279894
54107,476.5397349999999,CSB_field_modal,422.27535499999993,11.387167955679494
55003,2228.8952150000005,MMU_5ac_nb4_w3_iter3,1115.9874549999995,49.93091431622102
55011,20473.13893999999,CSB_field_modal,7682.86019499999,62.473462337573565
55051,1379.32652,MMU_35ac_nb4_w3_iter3,1177.3918600000002,14.640091165650892
55069,13739.779405,MMU_35ac_nb8_w3_iter3,2163.6998100000014,84.25229586136865
55075,14539.041425000009,MMU_15ac_nb8_w9_iter3,3229.8058899999987,77.7852899954854
55107,12951.17456,MMU_15ac_nb4_w3_iter3,662.6471550000024,94.8834976169142
55111,19894.00444499999,CSB_field_modal,8495.148719999994,57.297944999026576
55121,18639.890044999993,CSB_field_modal,11093.412864999998,40.48563141618037
56003,38754.00835,MMU_35ac_nb4_w9_iter3,19600.238975000004,49.423969778857725
56029,16258.484275000008,MMU_35ac_nb4_w3_iter3,2238.593985000003,86.23122581948063
56033,24610.914185,MMU_35ac_nb4_w9_iter3,3702.448260000003,84.95607179737927
01011,5980.379955,MMU_35ac_nb4_w3_iter3,2667.6605900000004,55.3931253520162
01013,2848.095975,MMU_35ac_nb4_w9_iter3,2487.3015800000003,12.6679156238757
01021,4600.83342,MMU_35ac_nb4_w3_iter3,3901.17875,15.207128929262565
01027,647.23633,MMU_35ac_nb4_w9_iter3,288.513195,55.423825637228994
01031,19634.620955,CSB_field_modal,17971.995935,8.467823360636908
01035,5049.81869,MMU_15ac_nb4_w9_iter3,3776.607315,25.21301165765221
01047,10889.035609999995,CSB_field_modal,8770.278444999998,19.45771178353232
01065,2563.8189000000007,MMU_35ac_nb4_w3_iter3,750.446015,70.72936723416775
01085,3438.84396,MMU_15ac_nb4_w3_iter3,2877.0741900000007,16.336006417691582
01119,4346.257935,MMU_25ac_nb4_w3_iter3,3906.805415,10.111054764171516
04005,445.68118,CSB_field_modal,444.7916,0.19960008183428313
04015,1471.3593750000002,CSB_field_modal,672.0717449999986,54.32307317850213
05017,18252.16062000001,MMU_5ac_nb4_w3_iter3,16794.361395000014,7.986995377427226
05021,28893.669319999994,CSB_field_modal,21883.334129999992,24.262530010847385
05057,1315.88321,MMU_35ac_nb4_w3_iter3,548.18506,58.34090321739116
05063,10910.614340000002,MMU_25ac_nb4_w3_iter3,9008.700150000004,17.431779098151097
05091,16303.855435,MMU_25ac_nb4_w3_iter3,14144.622379999995,13.243696030110218
05099,353.531855,MMU_15ac_nb8_w3_iter3,156.48988500000002,55.73528020551359
05101,4.3312599999999994,Baseline,4.3312599999999994,-35.94254327839937
06001,3305.0827299999996,CSB_field_modal,2892.317609999999,12.488798427142555
06047,30364.87273499999,MMU_5ac_nb4_w3_iter3,23219.98857000001,23.53009751549016
06065,51258.23502000001,MMU_35ac_nb4_w9_iter3,28932.73113,43.554960254267456
06067,61832.234820000005,MMU_35ac_nb4_w3_iter3,39327.195190000006,36.39693712432437
06077,28207.646960000035,MMU_35ac_nb8_w3_iter3,7934.2758999999805,71.87189732184605
06079,28026.821275,CSB_field_modal,24989.572759999995,10.836935395557106
06105,205.64232,Baseline,205.64232,-30.27799919783049
06109,314.222335,MMU_2ac_nb8_w3_iter3,44.29862,85.90214155209559
08029,22579.379940000003,MMU_35ac_nb4_w3_iter3,4870.288485000003,78.4303709936155
08095,13212.215675000012,MMU_35ac_nb4_w3_iter3,10993.380760000013,16.793813918724112
08107,8345.423925000003,MMU_15ac_nb8_w9_iter3,1406.4874049999994,83.1466032446039
09007,2077.7479399999997,MMU_15ac_nb4_w3_iter3,1087.20061,47.67408552935444
10003,20218.61551,MMU_25ac_nb4_w3_iter3,19767.376055,2.2318019489357153
12069,5230.762065,MMU_5ac_nb8_w9_iter3,61.19028999999974,98.83018402979108
12075,9812.34333,MMU_35ac_nb4_w3_iter3,3893.745195000002,60.31788672645231
12095,2135.0427900000004,MMU_1ac_nb8_w3_iter3,457.63812000000024,78.5653888463753
12131,6882.202045,Baseline,6882.202045,-4.7049929351500115
13019,9623.244475,Baseline,9623.244475,-28.982488205985227
13031,19529.998590000003,CSB_field_modal,8858.596909999997,54.64107757521351
13039,243.985975,MMU_15ac_nb4_w3_iter3,46.46345,80.95650784845317
13105,1647.5412,CSB_field_modal,1599.281485,2.9291962471105393
13121,178.964235,Baseline,178.964235,-21.249801671266894
13135,73.86468500000001,MMU_1ac_nb8_w3_iter1,25.566095,65.38793200025152
13149,287.48519,MMU_25ac_nb4_w3_iter3,69.013995,75.99389554641058
13163,15583.219089999997,CSB_field_modal,12056.751715,22.629903068378145
13179,859.811725,MMU_35ac_nb4_w9_iter3,125.842915,85.36389870701055
13183,1169.79607,MMU_15ac_nb8_w9_iter3,161.72161,86.1752305254368
13251,19568.8681,CSB_field_modal,13869.773829999998,29.12326988396432
13265,66.7185,MMU_15ac_nb4_w3_iter3,4.670294999999999,93
13283,2987.63568,MMU_35ac_nb4_w9_iter3,1616.7929,45.88386693788581
13301,2503.54612,CSB_field_modal,2269.364185,9.354009224323782
13317,301.84920999999997,CSB_field_modal,276.94097,8.251881792236581
13319,1215.941,CSB_field_modal,1208.8243599999998,0.5852783975538348
16027,23031.976115000005,MMU_5ac_nb4_w3_iter3,14578.730379999995,36.70221648716749
16029,2452.03502499999,MMU_1ac_nb8_w3_iter3,1726.0157899999904,29.608844392424725
16037,12352.25456,CSB_field_modal,11667.945144999998,5.539955573907809
16059,10641.39979,CSB_field_modal,9941.967515,6.5727469017494675
16085,908.407575,CSB_field_modal,867.4868949999999,4.504660807127257
16087,16712.725820000003,MMU_35ac_nb4_w3_iter3,5246.949005000004,68.6050674108408
17129,14048.68961000001,MMU_25ac_nb4_w3_iter3,9955.981405000002,29.132312825010903
17161,16370.257000000012,MMU_25ac_nb4_w3_iter3,10089.52884,38.366704688875735
17197,9456.134510000022,MMU_15ac_nb8_w3_iter3,4418.438804999993,53.27436596499955
18017,8363.144750000016,MMU_35ac_nb4_w9_iter3,6314.6068799999985,24.494827379378
18027,18468.98841999999,CSB_field_modal,9395.717209999992,49.127061015288696
18073,19435.542875000017,MMU_35ac_nb4_w3_iter3,10807.728850000023,44.391937392692874
18095,4730.790239999996,Baseline,4730.790239999996,-10.980911510462429
18107,24203.57973499999,CSB_field_modal,15008.880854999992,37.98900402614348
18125,10598.910265,MMU_35ac_nb8_w3_iter3,597.1414949999961,94.36601046645434
18159,7563.8807250000045,MMU_35ac_nb4_w3_iter3,6732.699780000004,10.98881612784819
19069,23339.463954999985,CSB_field_modal,10104.639979999994,56.70577525052674
19111,8566.090000000004,Baseline,8566.090000000004,-9.297082974846155
20001,14879.388744999997,MMU_25ac_nb4_w3_iter3,12974.13078,12.804678993552278
20067,6409.396084999993,Baseline,6409.396084999993,-2.62467302330876
20069,57895.36409500002,MMU_35ac_nb4_w3_iter3,52788.50770999999,8.820838187700536
20081,74498.70480500002,MMU_35ac_nb4_w3_iter3,73656.27254500001,1.1308012162158632
20101,10358.16951500002,MMU_35ac_nb4_w3_iter3,6069.003925,41.40852863808352
20161,13105.31348,MMU_5ac_nb4_w3_iter3,12857.120660000008,1.8938335231641672
21011,5299.753235,CSB_field_modal,5258.704385,0.7745426660416935
21013,78.010885,MMU_2ac_nb8_w3_iter3,73.34059,5.9867222375441544
21025,313.323485,Baseline,313.323485,-3.3360298542575015
21069,21265.5905,Baseline,21265.5905,-2.4074256955150175
21079,6191.20864,CSB_field_modal,6112.703205,1.268014689293366
21121,484.48214,Baseline,484.48214,-3.167352051408948
21127,210.645415,Baseline,210.645415,-1.4780905627592245
21139,3077.795214999998,Baseline,3077.795214999998,-25.6332858389997
21165,2619.79474,CSB_field_modal,2578.651665,1.570469410134013
21209,10917.487165,CSB_field_modal,10688.420315,2.0981645917052987
21229,8923.280755,CSB_field_modal,8622.38032,3.372083018136526
21239,6785.417219999999,CSB_field_modal,6466.5027900000005,4.699997356979028
22001,4150.9667750000035,MMU_5ac_nb8_w9_iter3,1132.1602099999936,72.72538491951691
22009,16800.673784999995,MMU_15ac_nb4_w9_iter3,14123.921794999986,15.93240857036266
22017,3837.843555000001,MMU_25ac_nb4_w9_iter3,1898.3367599999983,50.53636937527544
22021,11142.583685,MMU_35ac_nb4_w9_iter3,7394.975995000001,33.63320210055932
22031,2414.228345,MMU_35ac_nb4_w3_iter3,1388.32021,42.49424612732729
22033,3183.82243,MMU_35ac_nb4_w9_iter3,1908.8318950000005,40.045905920701735
22039,25886.86081000001,MMU_35ac_nb4_w3_iter3,14537.154380000007,43.84350235937315
22043,4660.081740000001,MMU_15ac_nb4_w3_iter3,4551.997770000001,2.319357814526246
22053,32007.120845,MMU_35ac_nb4_w3_iter3,18982.335275,40.69339955028998
22055,6647.0251400000025,MMU_25ac_nb8_w9_iter3,1882.8082299999996,71.67442291334558
22075,726.171065,MMU_5ac_nb8_w9_iter3,654.559875,9.861476648067766
22087,21.010885,MMU_2ac_nb8_w3_iter3,10.780715,48.68985766187382
22091,1287.651635,Baseline,1287.651635,-1.3817091142046285
22103,136.777605,MMU_1ac_nb8_w3_iter3,127.21462,6.9916306839851385
22107,15615.972609999995,Baseline,15615.972609999995,-5.132639509669386
22111,770.09324,MMU_35ac_nb4_w3_iter3,529.01706,31.304804078010086
22127,449.009285,MMU_25ac_nb4_w9_iter3,126.091745,71.91778673351932
23017,3379.812785,MMU_35ac_nb4_w9_iter3,1610.07307,52.36206345080146
23021,913.5129100000004,MMU_1ac_nb8_w3_iter3,511.6439499999999,43.99160160746938
23025,2095.632105000001,MMU_5ac_nb4_w3_iter3,1091.8283050000002,47.89981016252852
23029,13036.798065,MMU_35ac_nb4_w3_iter3,1138.2207750000005,91.2691692444344
24001,1269.620385,MMU_1ac_nb8_w3_iter3,1257.539705,0.9515190637081664
24013,16736.099000000002,Baseline,16736.099000000002,-9.631389967279675
24017,6931.163575,CSB_field_modal,6691.199369999999,3.4621056393117997
24029,24164.650350000004,Baseline,24164.650350000004,-2.5148561481254577
24033,3117.8696750000004,MMU_1ac_nb8_w3_iter3,2295.301925,26.38236474717309
24045,13591.426170000002,MMU_25ac_nb4_w3_iter3,3668.8433950000017,73.00619266064851
25011,4150.3418,MMU_15ac_nb8_w3_iter3,2754.1623499999996,33.64010766534939
25021,912.569145,MMU_5ac_nb4_w3_iter3,459.10574,49.690854384519
25023,16253.427825,MMU_35ac_nb4_w3_iter3,5054.2828100000015,68.90328080685957
26029,558.0726399999994,Baseline,558.0726399999994,-135.33646533899255
26055,17874.715375000003,MMU_35ac_nb4_w3_iter3,7254.748340000002,59.41334903633395
26115,6970.303094999995,Baseline,6970.303094999995,-36.92808899295087
26135,2784.31804,MMU_15ac_nb4_w3_iter3,939.029305,66.27435186965926
26153,2127.867435,MMU_35ac_nb4_w3_iter3,411.29379,80.671080198189145
27077,13521.783125,MMU_35ac_nb4_w3_iter3,12146.047655000002,10.174216353584638
27103,27597.71662499998,CSB_field_modal,21896.848640000004,20.657027762346548
27107,34092.39705499998,CSB_field_modal,22331.927059999973,34.49587301247044
27127,8328.205624999982,Baseline,8328.205624999982,-9.287592607921674
27139,19907.121789999997,CSB_field_modal,13788.368154999996,30.73650575681739
27167,13731.089479999988,CSB_field_modal,9599.638355000005,30.08829802629754
28001,9240.494395,MMU_35ac_nb4_w9_iter3,6306.950400000001,31.746613001435616
28029,2186.576665,MMU_25ac_nb8_w9_iter3,1532.71216,29.9035709776954
28055,26469.7275,MMU_35ac_nb4_w3_iter3,22169.497780000005,16.24584053613697
28087,3519.46424,Baseline,3519.46424,-2.581801484648643
28145,2804.3675700000003,MMU_15ac_nb4_w3_iter3,752.9423250000015,73.15108286607375
28159,1048.70935,CSB_field_modal,971.31589,7.37987698879581
29013,35628.81888499999,CSB_field_modal,20189.72199500001,43.33317065556714
29029,460.914385,MMU_15ac_nb8_w9_iter3,149.42613,67.58050196241977
29031,26069.930585,Baseline,26069.930585,-0.1740264702741643
29197,7246.051219999999,CSB_field_modal,3872.946745,46.5509333647796
29201,24924.794180000004,MMU_35ac_nb8_w9_iter3,22546.946840000004,9.540088166136265
30001,15531.23013,CSB_field_modal,13996.259839999995,9.88312115107398
30005,8524.162295000016,MMU_5ac_nb8_w9_iter3,1472.7153499999874,82.72304891632776
30013,31845.92870000001,Baseline,31845.92870000001,-7.921346897319336
30027,20223.35584999999,CSB_field_modal,6067.069075000004,69.9996918414507
30039,827.9289600000013,MMU_2ac_nb8_w3_iter3,573.2868999999996,30.756510800153833
30055,73489.63085000002,CSB_field_modal,52090.33916000002,29.11879055928064
30057,5454.1310300000005,CSB_field_modal,2692.0467199999985,50.642060023996194
30063,510.1047350000006,MMU_1ac_nb8_w3_iter3,202.77371999999923,60.24861051329018
30075,12833.623485,MMU_1ac_nb8_w3_iter3,10833.848239999998,15.582311942822304
30089,382.8939700000004,MMU_1ac_nb8_w3_iter3,282.06707999999935,26.33284875183617
30093,432.53201999999993,CSB_field_modal,261.510265,39.539675004870155
30097,5110.139615000001,MMU_5ac_nb8_w3_iter3,2000.8351199999993,60.84578366260549
31077,10325.729999999996,Baseline,10325.729999999996,-8.569948129575401
31185,6676.505600000011,MMU_35ac_nb4_w3_iter3,4260.419539999992,36.18788337420125
32003,1533.268865,MMU_35ac_nb4_w3_iter3,541.8319550000001,64.6616475839024
33015,1746.3778200000002,MMU_2ac_nb8_w3_iter3,1340.236465,23.25621353803039
34003,59.130635,MMU_5ac_nb8_w9_iter3,44.452565,24.82312256582396
34007,2368.69933,MMU_35ac_nb4_w3_iter3,482.714015,79.62113600125011
34013,16.569205,MMU_15ac_nb4_w3_iter3,1,93.96470741957748
34023,854.3080550000001,Baseline,854.3080550000001,-15.878970613240943
35007,7410.879005000001,MMU_35ac_nb4_w3_iter3,2562.223215000001,65.42619015542812
35017,1478.3589350000002,MMU_5ac_nb4_w3_iter3,347.25796499999996,76.5105782649462
35021,4037.581225,MMU_25ac_nb4_w3_iter3,2545.53317,36.95400716056183
35057,7596.773969999999,Baseline,7596.773969999999,-0.634839672609089
35061,16221.99556,Baseline,16221.99556,-1.5765893231449013
36029,20330.51725500001,MMU_25ac_nb8_w3_iter3,4203.178650000002,79.32576629861057
36043,14145.710315,MMU_35ac_nb8_w3_iter3,9008.385815,36.317190056920786
36047,10.236390000000002,MMU_1ac_nb8_w3_iter1,2.2177299999999995,78.3348426544905
36061,2.446345,MMU_15ac_nb4_w3_iter3,0,100
36071,7254.9898250000015,MMU_5ac_nb4_w3_iter3,3361.50343,53.66632468020037
36113,809.9314600000001,MMU_35ac_nb4_w3_iter3,173.7294,78.55011089456877
37013,43385.911815,MMU_25ac_nb4_w3_iter3,40256.921749999994,7.211995631997313
37015,10615.077425,Baseline,10615.077425,-5.267046179835097
37037,3115.3421599999997,MMU_2ac_nb8_w3_iter3,2965.8927200000003,4.797207893209388
37043,781.475905,MMU_15ac_nb8_w3_iter3,679.3966,13.062373944849908
37051,15284.040455000004,MMU_35ac_nb4_w3_iter3,11162.47928,26.966437226693415
37057,5695.76334,Baseline,5695.76334,-9.882463708543051
37085,13729.24565,Baseline,13729.24565,-18.976697565317437
37093,5405.911615,CSB_field_modal,5231.659059999999,3.2233704028104175
37111,1471.75407,MMU_35ac_nb4_w3_iter3,104.667215,92.88826733123965
37117,12005.181695,Baseline,12005.181695,-8.115766339511488
37125,6015.275695000001,MMU_35ac_nb4_w3_iter3,3676.11555,38.88699809626931
37129,1346.9329100000002,MMU_35ac_nb8_w3_iter3,438.1165950000001,67.47302024122345
37159,14833.391109999997,CSB_field_modal,11191.45059,24.552312367363985
37173,258.051285,MMU_5ac_nb4_w3_iter3,4.60654,98.21487422548584
37177,19253.80181,MMU_35ac_nb4_w3_iter3,18237.90145,5.276362403774012
38005,71803.76187999998,CSB_field_modal,45743.07098999998,36.29432526606781
38037,108933.94184,CSB_field_modal,92804.744465,14.806402029121683
38053,27827.787415000024,Baseline,27827.787415000024,-7.464371022470596
38095,27436.64538499998,CSB_field_modal,17333.462929999994,36.82367983851097
38099,36499.836509999994,CSB_field_modal,32498.69649500001,10.962076539449088
39167,13576.90941,CSB_field_modal,12547.442955,7.5824801058313955
39175,2097.6958050000026,Baseline,2097.6958050000026,-22.29679936838984
40027,6548.074770000001,MMU_35ac_nb4_w3_iter3,1829.5766350000008,72.0593197349822
40043,52774.24524,MMU_35ac_nb4_w3_iter3,37010.44285000001,29.87025644480822
40055,29361.503435,MMU_35ac_nb4_w3_iter3,19354.789755,34.08106707530387
40067,78566.667215,MMU_35ac_nb4_w3_iter3,65210.95788500001,16.99920564716294
40075,73925.76727999999,MMU_35ac_nb4_w3_iter3,61494.77636000003,16.815504765634067
40101,19290.7596,MMU_25ac_nb4_w3_iter3,17788.926165,7.785247787754304
40113,17011.74917,MMU_35ac_nb4_w3_iter3,10155.533715,40.30282475061909
40143,10783.60298,MMU_35ac_nb4_w3_iter3,9136.54561,15.273720416587516
41001,6958.255880000001,MMU_5ac_nb8_w3_iter3,2059.7836100000004,70.39798987673905
41017,3148.8369300000013,MMU_15ac_nb8_w3_iter3,105.46910499999969,96.65053772727444
41023,1473.7391049999994,Baseline,1473.7391049999994,-8.148884669786925
41031,18289.618950000004,MMU_35ac_nb4_w3_iter3,8703.50487,52.41286932333821
41049,33763.03532,MMU_5ac_nb4_w3_iter3,33442.78652000001,0.9485189852296548
41051,948.8811600000004,MMU_1ac_nb8_w3_iter3,178.81337000000005,81.1553461552551
41055,19646.074784999993,CSB_field_modal,18477.166664999997,5.949830349279087
42027,12541.880790000005,MMU_15ac_nb4_w3_iter3,11267.534570000003,10.160726619376511
42029,16049.853180000006,MMU_5ac_nb4_w3_iter3,12850.743129999995,19.93233217850537
42031,5211.79711,Baseline,5211.79711,-21.332451964923074
42051,14908.91273,MMU_5ac_nb8_w9_iter3,2412.910615,83.81565001621686
42089,2458.01948,MMU_1ac_nb8_w3_iter1,1934.7240450000004,21.28931195451713
